subject,expression,filename,is_neutral
1526414817,Sadness,0.png,True
1526414817,Sadness,1.png,True
1526414817,Sadness,2.png,True
1526414817,Sadness,3.png,True
1526414817,Sadness,4.png,True
1526414817,Sadness,5.png,True
1526414817,Sadness,6.png,True
1526414817,Sadness,7.png,True
1526414817,Sadness,8.png,False
1526414817,Sadness,9.png,False
1526414817,Sadness,10.png,False
1526414817,Sadness,11.png,False
1526414817,Sadness,12.png,False
1526414817,Sadness,13.png,False
1526414817,Sadness,14.png,False
1526414817,Sadness,15.png,False
1526414817,Sadness,16.png,False
1526414817,Sadness,17.png,False
1526414817,Sadness,18.png,False
1526414817,Sadness,19.png,False
1526414817,Sadness,20.png,False
1526414817,Sadness,21.png,False
1526414817,Sadness,22.png,False
1526414817,Sadness,23.png,False
1526414817,Sadness,24.png,False
1526414817,Sadness,25.png,False
1526414817,Sadness,26.png,False
1526414817,Sadness,27.png,False
1526414817,Sadness,28.png,False
1526414817,Sadness,29.png,False
1526414817,Sadness,30.png,False
1526414817,Sadness,31.png,False
1526414817,Sadness,32.png,False
1526414817,Sadness,33.png,False
1526414817,Sadness,34.png,False
1526414817,Sadness,35.png,False
1526414817,Sadness,36.png,False
1526414817,Sadness,37.png,False
1526414817,Sadness,38.png,False
1526414817,Sadness,39.png,False
1526414817,Sadness,40.png,False
1526414817,Sadness,41.png,False
1526414817,Sadness,42.png,False
1526414817,Sadness,43.png,False
1526414817,Sadness,44.png,False
1526414817,Sadness,45.png,False
1526414817,Sadness,46.png,False
1526414817,Sadness,47.png,False
1526414817,Sadness,48.png,False
1526414817,Sadness,49.png,False
1526414817,Sadness,50.png,False
1526414817,Sadness,51.png,False
1526414817,Sadness,52.png,False
1526414817,Sadness,53.png,False
1526414817,Sadness,54.png,False
1526414817,Sadness,55.png,False
1526414817,Sadness,56.png,False
1526414817,Sadness,57.png,False
1526414817,Sadness,58.png,False
1526414817,Sadness,59.png,False
1526414817,Sadness,60.png,False
1526414817,Sadness,61.png,False
1526414817,Sadness,62.png,False
1526414817,Sadness,63.png,False
1526414817,Sadness,64.png,False
1526414817,Sadness,65.png,False
1526414817,Sadness,66.png,False
1526414817,Sadness,67.png,False
1526414817,Sadness,68.png,False
1526414817,Sadness,69.png,False
1526414817,Sadness,70.png,False
