subject,expression,filename,is_neutral
1526428664,Sadness,0.png,True
1526428664,Sadness,1.png,True
1526428664,Sadness,2.png,True
1526428664,Sadness,3.png,True
1526428664,Sadness,4.png,True
1526428664,Sadness,5.png,True
1526428664,Sadness,6.png,True
1526428664,Sadness,7.png,True
1526428664,Sadness,8.png,True
1526428664,Sadness,9.png,False
1526428664,Sadness,10.png,False
1526428664,Sadness,11.png,False
1526428664,Sadness,12.png,False
1526428664,Sadness,13.png,False
1526428664,Sadness,14.png,False
1526428664,Sadness,15.png,False
1526428664,Sadness,16.png,False
1526428664,Sadness,17.png,True
1526428664,Sadness,18.png,True
1526428664,Sadness,19.png,True
1526428664,Sadness,20.png,True
1526428664,Sadness,21.png,True
1526428664,Sadness,22.png,True
1526428664,Sadness,23.png,True
1526428664,Sadness,24.png,True
1526428664,Sadness,25.png,True
1526428664,Sadness,26.png,True
1526428664,Sadness,27.png,True
1526428664,Sadness,28.png,True
1526428664,Sadness,29.png,True
1526428664,Sadness,30.png,True
1526428664,Sadness,31.png,True
1526428664,Sadness,32.png,False
1526428664,Sadness,33.png,False
1526428664,Sadness,34.png,False
1526428664,Sadness,35.png,False
1526428664,Sadness,36.png,False
1526428664,Sadness,37.png,False
1526428664,Sadness,38.png,False
1526428664,Sadness,39.png,False
1526428664,Sadness,40.png,False
1526428664,Sadness,41.png,False
1526428664,Sadness,42.png,False
1526428664,Sadness,43.png,False
1526428664,Sadness,44.png,False
1526428664,Sadness,45.png,False
1526428664,Sadness,46.png,False
1526428664,Sadness,47.png,False
1526428664,Sadness,48.png,False
1526428664,Sadness,49.png,False
1526428664,Sadness,50.png,False
1526428664,Sadness,51.png,False
1526428664,Sadness,52.png,False
1526428664,Sadness,53.png,False
1526428664,Sadness,54.png,False
1526428664,Sadness,55.png,False
1526428664,Sadness,56.png,False
1526428664,Sadness,57.png,False
1526428664,Sadness,58.png,False
1526428664,Sadness,59.png,False
1526428664,Sadness,60.png,False
1526428664,Sadness,61.png,False
1526428664,Sadness,62.png,False
1526428664,Sadness,63.png,False
1526428664,Sadness,64.png,False
1526428664,Sadness,65.png,False
1526428664,Sadness,66.png,False
1526428664,Sadness,67.png,False
1526428664,Sadness,68.png,False
1526428664,Sadness,69.png,False
1526428664,Sadness,70.png,False
1526428664,Sadness,71.png,False
1526428664,Sadness,72.png,False
1526428664,Sadness,73.png,False
